Unnamed: 0,id,address,2gis_stat,ya_stat
0,0,"Иркутск, 1-й Берег Ангары Улица, 10",1.0,1.0
1,1,"Иркутск, 1-й Берег Ангары Улица, 11",1.0,1.0
2,2,"Иркутск, 1-й Берег Ангары Улица, 12",1.0,1.0
3,3,"Иркутск, 1-й Берег Ангары Улица, 13",1.0,1.0
4,4,"Иркутск, 1-й Берег Ангары Улица, 14",1.0,1.0
5,5,"Иркутск, 1-й Берег Ангары Улица, 15",1.0,1.0
6,6,"Иркутск, 1-й Берег Ангары Улица, 16",1.0,1.0
7,7,"Иркутск, 1-й Берег Ангары Улица, 17",1.0,1.0
8,8,"Иркутск, 1-й Берег Ангары Улица, 18",1.0,1.0
9,9,"Иркутск, 1-й Берег Ангары Улица, 19",1.0,1.0
10,10,"Иркутск, 1-й Берег Ангары Улица, 2",1.0,1.0
11,11,"Иркутск, 1-й Берег Ангары Улица, 2/1",1.0,1.0
12,12,"Иркутск, 1-й Берег Ангары Улица, 20",1.0,1.0
13,13,"Иркутск, 1-й Берег Ангары Улица, 22",1.0,1.0
14,14,"Иркутск, 1-й Берег Ангары Улица, 5",1.0,1.0
15,15,"Иркутск, 1-й Берег Ангары Улица, 6",1.0,1.0
16,16,"Иркутск, 1-й Берег Ангары Улица, 8",1.0,1.0
17,17,"Иркутск, 1-й Берег Ангары Улица, 9",1.0,1.0
18,18,"Иркутск, 1-й Берег Ангары Улица, 9а",1.0,1.0
19,19,"Иркутск, 1-й Дачный Переулок, 1",1.0,1.0
20,20,"Иркутск, 1-й Дачный Переулок, 11",1.0,1.0
21,21,"Иркутск, 1-й Дачный Переулок, 13",1.0,1.0
22,22,"Иркутск, 1-й Дачный Переулок, 15",1.0,1.0
23,23,"Иркутск, 1-й Дачный Переулок, 17",1.0,1.0
24,24,"Иркутск, 1-й Дачный Переулок, 2",1.0,1.0
25,25,"Иркутск, 1-й Дачный Переулок, 21",1.0,1.0
26,26,"Иркутск, 1-й Дачный Переулок, 23",1.0,1.0
27,27,"Иркутск, 1-й Дачный Переулок, 27",1.0,1.0
28,28,"Иркутск, 1-й Дачный Переулок, 3",1.0,1.0
29,29,"Иркутск, 1-й Дачный Переулок, 3/1",1.0,1.0
30,30,"Иркутск, 1-й Дачный Переулок, 3/2",1.0,1.0
31,31,"Иркутск, 1-й Дачный Переулок, 33",1.0,1.0
32,32,"Иркутск, 1-й Дачный Переулок, 4",1.0,1.0
33,33,"Иркутск, 1-й Дачный Переулок, 5",1.0,1.0
34,34,"Иркутск, 1-й Дачный Переулок, 7",1.0,1.0
35,35,"Иркутск, 1-й Дачный Переулок, 9",1.0,1.0
36,36,"Иркутск, 1-й Заводской Переулок, 2",1.0,1.0
37,37,"Иркутск, 1-й Заводской Переулок, 2а",1.0,1.0
38,38,"Иркутск, 1-й Заводской Переулок, 4",1.0,1.0
39,39,"Иркутск, 1-й Заводской Переулок, 4а",1.0,1.0
40,40,"Иркутск, 1-й Заводской Переулок, 7",1.0,1.0
41,41,"Иркутск, 1-й Западный Переулок, 10",1.0,1.0
42,42,"Иркутск, 1-й Западный Переулок, 11",1.0,1.0
43,43,"Иркутск, 1-й Западный Переулок, 3",1.0,1.0
44,44,"Иркутск, 1-й Западный Переулок, 4",1.0,1.0
45,45,"Иркутск, 1-й Западный Переулок, 5",1.0,1.0
46,46,"Иркутск, 1-й Западный Переулок, 6",1.0,1.0
47,47,"Иркутск, 1-й Западный Переулок, 7_9",1.0,-1.0
48,48,"Иркутск, 1-й Западный Переулок, 8",1.0,1.0
49,49,"Иркутск, 1-й Кузьмихинский Переулок, 6",1.0,1.0
50,50,"Иркутск, 1-й Ленинградский Переулок, 1",1.0,1.0
51,51,"Иркутск, 1-й Ленинградский Переулок, 10",1.0,1.0
52,52,"Иркутск, 1-й Ленинградский Переулок, 10а",1.0,1.0
53,53,"Иркутск, 1-й Ленинградский Переулок, 11",1.0,1.0
54,54,"Иркутск, 1-й Ленинградский Переулок, 12",1.0,1.0
55,55,"Иркутск, 1-й Ленинградский Переулок, 13",1.0,1.0
56,56,"Иркутск, 1-й Ленинградский Переулок, 14",1.0,1.0
57,57,"Иркутск, 1-й Ленинградский Переулок, 15",1.0,1.0
58,58,"Иркутск, 1-й Ленинградский Переулок, 16",1.0,1.0
59,59,"Иркутск, 1-й Ленинградский Переулок, 17",1.0,1.0
60,60,"Иркутск, 1-й Ленинградский Переулок, 18",1.0,1.0
61,61,"Иркутск, 1-й Ленинградский Переулок, 19",1.0,1.0
62,62,"Иркутск, 1-й Ленинградский Переулок, 20",1.0,1.0
63,63,"Иркутск, 1-й Ленинградский Переулок, 21",1.0,1.0
64,64,"Иркутск, 1-й Ленинградский Переулок, 22",1.0,1.0
65,65,"Иркутск, 1-й Ленинградский Переулок, 23",1.0,1.0
66,66,"Иркутск, 1-й Ленинградский Переулок, 24",1.0,1.0
67,67,"Иркутск, 1-й Ленинградский Переулок, 26",1.0,1.0
68,68,"Иркутск, 1-й Ленинградский Переулок, 28",1.0,1.0
69,69,"Иркутск, 1-й Ленинградский Переулок, 3",1.0,1.0
70,70,"Иркутск, 1-й Ленинградский Переулок, 4",1.0,1.0
71,71,"Иркутск, 1-й Ленинградский Переулок, 5",1.0,1.0
72,72,"Иркутск, 1-й Ленинградский Переулок, 6",1.0,1.0
73,73,"Иркутск, 1-й Ленинградский Переулок, 7",1.0,1.0
74,74,"Иркутск, 1-й Ленинградский Переулок, 8",1.0,1.0
75,75,"Иркутск, 1-й Ленинградский Переулок, 9",1.0,1.0
76,76,"Иркутск, 1-й Локомотивный Переулок, 1",1.0,1.0
77,77,"Иркутск, 1-й Локомотивный Переулок, 10а",1.0,1.0
78,78,"Иркутск, 1-й Локомотивный Переулок, 11",1.0,1.0
79,79,"Иркутск, 1-й Локомотивный Переулок, 12",1.0,1.0
80,80,"Иркутск, 1-й Локомотивный Переулок, 13",1.0,1.0
81,81,"Иркутск, 1-й Локомотивный Переулок, 14",1.0,1.0
82,82,"Иркутск, 1-й Локомотивный Переулок, 16",1.0,1.0
83,83,"Иркутск, 1-й Локомотивный Переулок, 2",1.0,1.0
84,84,"Иркутск, 1-й Локомотивный Переулок, 20",1.0,1.0
85,85,"Иркутск, 1-й Локомотивный Переулок, 22",1.0,1.0
86,86,"Иркутск, 1-й Локомотивный Переулок, 24",1.0,1.0
87,87,"Иркутск, 1-й Локомотивный Переулок, 26",1.0,1.0
88,88,"Иркутск, 1-й Локомотивный Переулок, 28",1.0,1.0
89,89,"Иркутск, 1-й Локомотивный Переулок, 3",1.0,1.0
90,90,"Иркутск, 1-й Локомотивный Переулок, 30",1.0,1.0
91,91,"Иркутск, 1-й Локомотивный Переулок, 3а",1.0,1.0
92,92,"Иркутск, 1-й Локомотивный Переулок, 4",1.0,1.0
93,93,"Иркутск, 1-й Локомотивный Переулок, 5",1.0,1.0
94,94,"Иркутск, 1-й Локомотивный Переулок, 6",1.0,1.0
95,95,"Иркутск, 1-й Локомотивный Переулок, 7",1.0,1.0
96,96,"Иркутск, 1-й Локомотивный Переулок, 8",1.0,1.0
97,97,"Иркутск, 1-й Локомотивный Переулок, 9",1.0,1.0
98,98,"Иркутск, 1-й Советский Переулок, 1",1.0,1.0
99,99,"Иркутск, 1-й Советский Переулок, 10/1",1.0,1.0
100,100,"Иркутск, 1-й Советский Переулок, 10/2",1.0,1.0
101,101,"Иркутск, 1-й Советский Переулок, 10/3",1.0,1.0
102,102,"Иркутск, 1-й Советский Переулок, 10/4",1.0,1.0
103,103,"Иркутск, 1-й Советский Переулок, 10/5",1.0,1.0
104,104,"Иркутск, 1-й Советский Переулок, 10/6",1.0,1.0
105,105,"Иркутск, 1-й Советский Переулок, 10/7",1.0,1.0
106,106,"Иркутск, 1-й Советский Переулок, 18",1.0,1.0
107,107,"Иркутск, 1-й Советский Переулок, 1а",1.0,1.0
108,108,"Иркутск, 1-й Советский Переулок, 1б",1.0,1.0
109,109,"Иркутск, 1-й Советский Переулок, 20",1.0,1.0
110,110,"Иркутск, 1-й Советский Переулок, 22",1.0,1.0
111,111,"Иркутск, 1-й Советский Переулок, 24",1.0,1.0
112,112,"Иркутск, 1-й Советский Переулок, 24а",1.0,1.0
113,113,"Иркутск, 1-й Советский Переулок, 26",1.0,1.0
114,114,"Иркутск, 1-й Советский Переулок, 28",1.0,1.0
115,115,"Иркутск, 1-й Советский Переулок, 3",1.0,1.0
116,116,"Иркутск, 1-й Советский Переулок, 30",1.0,1.0
117,117,"Иркутск, 1-й Советский Переулок, 32",1.0,1.0
118,118,"Иркутск, 1-й Советский Переулок, 34",1.0,1.0
119,119,"Иркутск, 1-й Советский Переулок, 36",1.0,1.0
120,120,"Иркутск, 1-й Советский Переулок, 38",1.0,1.0
121,121,"Иркутск, 1-й Топкинский Переулок, 1",1.0,1.0
122,122,"Иркутск, 1-й Топкинский Переулок, 13",1.0,1.0
123,123,"Иркутск, 1-й Топкинский Переулок, 15",1.0,1.0
124,124,"Иркутск, 1-й Топкинский Переулок, 3",1.0,1.0
125,125,"Иркутск, 1-й Топкинский Переулок, 5",1.0,1.0
126,126,"Иркутск, 1-й Топкинский Переулок, 7_9",1.0,-1.0
127,127,"Иркутск, 1-ый Ленинский квартал Территория, 5",1.0,1.0
128,128,"Иркутск, 1-ый Ленинский квартал Территория, 6",1.0,1.0
129,129,"Иркутск, 1-ый Ленинский квартал Территория, 7",1.0,1.0
130,130,"Иркутск, 1-ый Ленинский квартал Территория, 8",1.0,1.0
131,131,"Иркутск, 1-ый Ленинский квартал Территория, стр7/1",1.0,1.0
132,132,"Иркутск, 1-ый Ленинский квартал Территория, 1",1.0,1.0
133,133,"Иркутск, 1-ый Ленинский квартал Территория, 2",1.0,1.0
134,134,"Иркутск, 1-ый Ленинский квартал Территория, 3",1.0,1.0
135,135,"Иркутск, 1-я Батарейная Улица, 1",1.0,1.0
136,136,"Иркутск, 1-я Батарейная Улица, 1/1",1.0,1.0
137,137,"Иркутск, 1-я Батарейная Улица, 10",1.0,1.0
138,138,"Иркутск, 1-я Батарейная Улица, 11",1.0,1.0
139,139,"Иркутск, 1-я Батарейная Улица, 12",1.0,1.0
140,140,"Иркутск, 1-я Батарейная Улица, 13",1.0,1.0
141,141,"Иркутск, 1-я Батарейная Улица, 14",1.0,1.0
142,142,"Иркутск, 1-я Батарейная Улица, 15",1.0,1.0
143,143,"Иркутск, 1-я Батарейная Улица, 16",1.0,1.0
144,144,"Иркутск, 1-я Батарейная Улица, 17_19",1.0,-1.0
145,145,"Иркутск, 1-я Батарейная Улица, 18",1.0,1.0
146,146,"Иркутск, 1-я Батарейная Улица, 2",1.0,1.0
147,147,"Иркутск, 1-я Батарейная Улица, 20",1.0,1.0
148,148,"Иркутск, 1-я Батарейная Улица, 21",1.0,1.0
149,149,"Иркутск, 1-я Батарейная Улица, 22",1.0,1.0
150,150,"Иркутск, 1-я Батарейная Улица, 23",1.0,1.0
151,151,"Иркутск, 1-я Батарейная Улица, 24",1.0,1.0
152,152,"Иркутск, 1-я Батарейная Улица, 25",1.0,1.0
153,153,"Иркутск, 1-я Батарейная Улица, 26",1.0,1.0
154,154,"Иркутск, 1-я Батарейная Улица, 27",1.0,1.0
155,155,"Иркутск, 1-я Батарейная Улица, 28",1.0,1.0
156,156,"Иркутск, 1-я Батарейная Улица, 29",1.0,1.0
157,157,"Иркутск, 1-я Батарейная Улица, 3",1.0,1.0
158,158,"Иркутск, 1-я Батарейная Улица, 30",1.0,1.0
159,159,"Иркутск, 1-я Батарейная Улица, 31",1.0,1.0
160,160,"Иркутск, 1-я Батарейная Улица, 31/1",1.0,1.0
161,161,"Иркутск, 1-я Батарейная Улица, 32",1.0,1.0
162,162,"Иркутск, 1-я Батарейная Улица, 33",1.0,1.0
163,163,"Иркутск, 1-я Батарейная Улица, 34",1.0,1.0
164,164,"Иркутск, 1-я Батарейная Улица, 36",1.0,1.0
165,165,"Иркутск, 1-я Батарейная Улица, 37",1.0,1.0
166,166,"Иркутск, 1-я Батарейная Улица, 38",1.0,1.0
167,167,"Иркутск, 1-я Батарейная Улица, 39",1.0,1.0
168,168,"Иркутск, 1-я Батарейная Улица, 39а",1.0,1.0
169,169,"Иркутск, 1-я Батарейная Улица, 4",1.0,1.0
170,170,"Иркутск, 1-я Батарейная Улица, 40",1.0,1.0
171,171,"Иркутск, 1-я Батарейная Улица, 41",1.0,1.0
172,172,"Иркутск, 1-я Батарейная Улица, 42",1.0,1.0
173,173,"Иркутск, 1-я Батарейная Улица, 43",1.0,1.0
174,174,"Иркутск, 1-я Батарейная Улица, 44",1.0,1.0
175,175,"Иркутск, 1-я Батарейная Улица, 45",1.0,1.0
176,176,"Иркутск, 1-я Батарейная Улица, 46",1.0,1.0
177,177,"Иркутск, 1-я Батарейная Улица, 48",1.0,1.0
178,178,"Иркутск, 1-я Батарейная Улица, 49",1.0,1.0
179,179,"Иркутск, 1-я Батарейная Улица, 5",1.0,1.0
180,180,"Иркутск, 1-я Батарейная Улица, 51",1.0,1.0
181,181,"Иркутск, 1-я Батарейная Улица, 6",1.0,1.0
182,182,"Иркутск, 1-я Батарейная Улица, 7",1.0,1.0
183,183,"Иркутск, 1-я Батарейная Улица, 8",1.0,1.0
184,184,"Иркутск, 1-я Батарейная Улица, 9",1.0,1.0
185,185,"Иркутск, 1-я Ворошиловская Улица, 1",1.0,1.0
186,186,"Иркутск, 1-я Ворошиловская Улица, 10",1.0,1.0
187,187,"Иркутск, 1-я Ворошиловская Улица, 11",1.0,1.0
188,188,"Иркутск, 1-я Ворошиловская Улица, 12",1.0,1.0
189,189,"Иркутск, 1-я Ворошиловская Улица, 12_12а",1.0,-1.0
190,190,"Иркутск, 1-я Ворошиловская Улица, 13",1.0,1.0
191,191,"Иркутск, 1-я Ворошиловская Улица, 14",1.0,1.0
192,192,"Иркутск, 1-я Ворошиловская Улица, 14а",1.0,1.0
193,193,"Иркутск, 1-я Ворошиловская Улица, 14б",1.0,1.0
194,194,"Иркутск, 1-я Ворошиловская Улица, 15",1.0,1.0
195,195,"Иркутск, 1-я Ворошиловская Улица, 16",1.0,1.0
196,196,"Иркутск, 1-я Ворошиловская Улица, 17",1.0,1.0
197,197,"Иркутск, 1-я Ворошиловская Улица, 18",1.0,1.0
198,198,"Иркутск, 1-я Ворошиловская Улица, 19",1.0,1.0
199,199,"Иркутск, 1-я Ворошиловская Улица, 2",1.0,1.0
200,200,"Иркутск, 1-я Ворошиловская Улица, 2/1",1.0,1.0
201,201,"Иркутск, 1-я Ворошиловская Улица, 3",1.0,1.0
202,202,"Иркутск, 1-я Ворошиловская Улица, 4",1.0,1.0
203,203,"Иркутск, 1-я Ворошиловская Улица, 4а",1.0,1.0
204,204,"Иркутск, 1-я Ворошиловская Улица, 5",1.0,1.0
205,205,"Иркутск, 1-я Ворошиловская Улица, 6",1.0,1.0
206,206,"Иркутск, 1-я Ворошиловская Улица, 6а",1.0,1.0
207,207,"Иркутск, 1-я Ворошиловская Улица, 7",1.0,1.0
208,208,"Иркутск, 1-я Ворошиловская Улица, 8",1.0,1.0
209,209,"Иркутск, 1-я Горьковская Улица, стр49а/1",1.0,1.0
210,210,"Иркутск, 1-я Горьковская Улица, 1",1.0,1.0
211,211,"Иркутск, 1-я Горьковская Улица, 11",1.0,1.0
212,212,"Иркутск, 1-я Горьковская Улица, 12",1.0,1.0
213,213,"Иркутск, 1-я Горьковская Улица, 13",1.0,1.0
214,214,"Иркутск, 1-я Горьковская Улица, 14",1.0,1.0
215,215,"Иркутск, 1-я Горьковская Улица, 15",1.0,1.0
216,216,"Иркутск, 1-я Горьковская Улица, 15а",1.0,1.0
217,217,"Иркутск, 1-я Горьковская Улица, 16",1.0,1.0
218,218,"Иркутск, 1-я Горьковская Улица, 17",1.0,1.0
219,219,"Иркутск, 1-я Горьковская Улица, 18",1.0,1.0
220,220,"Иркутск, 1-я Горьковская Улица, 19",1.0,1.0
221,221,"Иркутск, 1-я Горьковская Улица, 19/1",1.0,1.0
222,222,"Иркутск, 1-я Горьковская Улица, 1а",1.0,1.0
223,223,"Иркутск, 1-я Горьковская Улица, 2",1.0,1.0
224,224,"Иркутск, 1-я Горьковская Улица, 2/1",1.0,1.0
225,225,"Иркутск, 1-я Горьковская Улица, 20",1.0,1.0
226,226,"Иркутск, 1-я Горьковская Улица, 21",1.0,1.0
227,227,"Иркутск, 1-я Горьковская Улица, 22",1.0,1.0
228,228,"Иркутск, 1-я Горьковская Улица, 23",1.0,1.0
229,229,"Иркутск, 1-я Горьковская Улица, 24",1.0,1.0
230,230,"Иркутск, 1-я Горьковская Улица, 24а",1.0,1.0
231,231,"Иркутск, 1-я Горьковская Улица, 25",1.0,1.0
232,232,"Иркутск, 1-я Горьковская Улица, 26",1.0,1.0
233,233,"Иркутск, 1-я Горьковская Улица, 27",1.0,1.0
234,234,"Иркутск, 1-я Горьковская Улица, 28",1.0,1.0
235,235,"Иркутск, 1-я Горьковская Улица, 29",1.0,1.0
236,236,"Иркутск, 1-я Горьковская Улица, 3",1.0,1.0
237,237,"Иркутск, 1-я Горьковская Улица, 30",1.0,1.0
238,238,"Иркутск, 1-я Горьковская Улица, 31",1.0,1.0
239,239,"Иркутск, 1-я Горьковская Улица, 32",1.0,1.0
240,240,"Иркутск, 1-я Горьковская Улица, 32а",1.0,1.0
241,241,"Иркутск, 1-я Горьковская Улица, 33",1.0,1.0
242,242,"Иркутск, 1-я Горьковская Улица, 34",1.0,1.0
243,243,"Иркутск, 1-я Горьковская Улица, 35",1.0,1.0
244,244,"Иркутск, 1-я Горьковская Улица, 35/1",1.0,1.0
245,245,"Иркутск, 1-я Горьковская Улица, 36",1.0,1.0
246,246,"Иркутск, 1-я Горьковская Улица, 37",1.0,1.0
247,247,"Иркутск, 1-я Горьковская Улица, 38",1.0,1.0
248,248,"Иркутск, 1-я Горьковская Улица, 39",1.0,1.0
249,249,"Иркутск, 1-я Горьковская Улица, 4",1.0,1.0
250,250,"Иркутск, 1-я Горьковская Улица, 41",1.0,1.0
251,251,"Иркутск, 1-я Горьковская Улица, 43",1.0,1.0
252,252,"Иркутск, 1-я Горьковская Улица, 44",1.0,1.0
253,253,"Иркутск, 1-я Горьковская Улица, 45",1.0,1.0
254,254,"Иркутск, 1-я Горьковская Улица, 46",1.0,1.0
255,255,"Иркутск, 1-я Горьковская Улица, 47",1.0,1.0
256,256,"Иркутск, 1-я Горьковская Улица, 48",1.0,1.0
257,257,"Иркутск, 1-я Горьковская Улица, 49",1.0,1.0
258,258,"Иркутск, 1-я Горьковская Улица, 49а",1.0,1.0
259,259,"Иркутск, 1-я Горьковская Улица, 5",1.0,1.0
260,260,"Иркутск, 1-я Горьковская Улица, 52",1.0,1.0
261,261,"Иркутск, 1-я Горьковская Улица, 53",1.0,1.0
262,262,"Иркутск, 1-я Горьковская Улица, 54_54а",1.0,-1.0
263,263,"Иркутск, 1-я Горьковская Улица, 56",1.0,1.0
264,264,"Иркутск, 1-я Горьковская Улица, 58",1.0,1.0
265,265,"Иркутск, 1-я Горьковская Улица, 58б",1.0,1.0
266,266,"Иркутск, 1-я Горьковская Улица, 5а",1.0,1.0
267,267,"Иркутск, 1-я Горьковская Улица, 6",1.0,1.0
268,268,"Иркутск, 1-я Горьковская Улица, 60",1.0,1.0
269,269,"Иркутск, 1-я Горьковская Улица, 60в",1.0,1.0
270,270,"Иркутск, 1-я Горьковская Улица, 62",1.0,1.0
271,271,"Иркутск, 1-я Горьковская Улица, 64",1.0,1.0
272,272,"Иркутск, 1-я Горьковская Улица, 66",1.0,1.0
273,273,"Иркутск, 1-я Горьковская Улица, 7",1.0,1.0
274,274,"Иркутск, 1-я Горьковская Улица, 70",1.0,1.0
275,275,"Иркутск, 1-я Горьковская Улица, 74",1.0,1.0
276,276,"Иркутск, 1-я Горьковская Улица, 76",1.0,1.0
277,277,"Иркутск, 1-я Горьковская Улица, 78",1.0,1.0
278,278,"Иркутск, 1-я Горьковская Улица, 8",1.0,1.0
279,279,"Иркутск, 1-я Горьковская Улица, 80",1.0,1.0
280,280,"Иркутск, 1-я Горьковская Улица, 9",1.0,1.0
281,281,"Иркутск, 1-я Дачная Улица, 1/2",1.0,1.0
282,282,"Иркутск, 1-я Дачная Улица, 1/4",1.0,1.0
283,283,"Иркутск, 1-я Дачная Улица, 1/5",1.0,1.0
284,284,"Иркутск, 1-я Дачная Улица, 10",1.0,1.0
285,285,"Иркутск, 1-я Дачная Улица, 11",1.0,1.0
286,286,"Иркутск, 1-я Дачная Улица, 12",1.0,1.0
287,287,"Иркутск, 1-я Дачная Улица, 13",1.0,1.0
288,288,"Иркутск, 1-я Дачная Улица, 14",1.0,1.0
289,289,"Иркутск, 1-я Дачная Улица, 15",1.0,1.0
290,290,"Иркутск, 1-я Дачная Улица, 16",1.0,1.0
291,291,"Иркутск, 1-я Дачная Улица, 16/1",1.0,1.0
292,292,"Иркутск, 1-я Дачная Улица, 1а",1.0,1.0
293,293,"Иркутск, 1-я Дачная Улица, 2/1",1.0,1.0
294,294,"Иркутск, 1-я Дачная Улица, 29",1.0,1.0
295,295,"Иркутск, 1-я Дачная Улица, 3",1.0,1.0
296,296,"Иркутск, 1-я Дачная Улица, 33",1.0,1.0
297,297,"Иркутск, 1-я Дачная Улица, 5",1.0,1.0
298,298,"Иркутск, 1-я Дачная Улица, 6",1.0,1.0
299,299,"Иркутск, 1-я Дачная Улица, 7",1.0,1.0
300,300,"Иркутск, 1-я Дачная Улица, 7а",1.0,1.0
301,301,"Иркутск, 1-я Дачная Улица, 9",1.0,1.0
302,302,"Иркутск, 1-я Железнодорожная Улица, 13",1.0,1.0
303,303,"Иркутск, 1-я Железнодорожная Улица, 14",1.0,1.0
304,304,"Иркутск, 1-я Железнодорожная Улица, 15",1.0,1.0
305,305,"Иркутск, 1-я Железнодорожная Улица, 15а",1.0,1.0
306,306,"Иркутск, 1-я Железнодорожная Улица, 16",1.0,1.0
307,307,"Иркутск, 1-я Железнодорожная Улица, 17",1.0,1.0
308,308,"Иркутск, 1-я Железнодорожная Улица, 18",1.0,1.0
309,309,"Иркутск, 1-я Железнодорожная Улица, 19",1.0,1.0
310,310,"Иркутск, 1-я Железнодорожная Улица, 20",1.0,1.0
311,311,"Иркутск, 1-я Железнодорожная Улица, 22",1.0,1.0
312,312,"Иркутск, 1-я Железнодорожная Улица, 24",1.0,1.0
313,313,"Иркутск, 1-я Железнодорожная Улица, 32/1",1.0,1.0
314,314,"Иркутск, 1-я Железнодорожная Улица, 34",1.0,1.0
315,315,"Иркутск, 1-я Железнодорожная Улица, 36",1.0,1.0
316,316,"Иркутск, 1-я Железнодорожная Улица, 40",1.0,1.0
317,317,"Иркутск, 1-я Железнодорожная Улица, 42",1.0,1.0
318,318,"Иркутск, 1-я Кировская Улица, 11",1.0,1.0
319,319,"Иркутск, 1-я Кировская Улица, 11а",1.0,1.0
320,320,"Иркутск, 1-я Кировская Улица, 12",1.0,1.0
321,321,"Иркутск, 1-я Кировская Улица, 12а",1.0,1.0
322,322,"Иркутск, 1-я Кировская Улица, 13",1.0,1.0
323,323,"Иркутск, 1-я Кировская Улица, 13а",1.0,1.0
324,324,"Иркутск, 1-я Кировская Улица, 14",1.0,1.0
325,325,"Иркутск, 1-я Кировская Улица, 15",1.0,1.0
326,326,"Иркутск, 1-я Кировская Улица, 16",1.0,1.0
327,327,"Иркутск, 1-я Кировская Улица, 17",1.0,1.0
328,328,"Иркутск, 1-я Кировская Улица, 18",1.0,1.0
329,329,"Иркутск, 1-я Кировская Улица, 20_22",1.0,-1.0
330,330,"Иркутск, 1-я Кировская Улица, 21",1.0,1.0
331,331,"Иркутск, 1-я Кировская Улица, 23",1.0,1.0
332,332,"Иркутск, 1-я Кировская Улица, 25",1.0,1.0
333,333,"Иркутск, 1-я Кировская Улица, 26",1.0,1.0
334,334,"Иркутск, 1-я Кировская Улица, 27",1.0,1.0
335,335,"Иркутск, 1-я Кировская Улица, 28",1.0,1.0
336,336,"Иркутск, 1-я Кировская Улица, 29",1.0,1.0
337,337,"Иркутск, 1-я Кировская Улица, 3",1.0,1.0
338,338,"Иркутск, 1-я Кировская Улица, 30",1.0,1.0
339,339,"Иркутск, 1-я Кировская Улица, 30а",1.0,1.0
340,340,"Иркутск, 1-я Кировская Улица, 31",1.0,1.0
341,341,"Иркутск, 1-я Кировская Улица, 32",1.0,1.0
342,342,"Иркутск, 1-я Кировская Улица, 32а",1.0,1.0
343,343,"Иркутск, 1-я Кировская Улица, 32б",1.0,1.0
344,344,"Иркутск, 1-я Кировская Улица, 33",1.0,1.0
345,345,"Иркутск, 1-я Кировская Улица, 34",1.0,1.0
346,346,"Иркутск, 1-я Кировская Улица, 34/1",1.0,1.0
347,347,"Иркутск, 1-я Кировская Улица, 35",1.0,1.0
348,348,"Иркутск, 1-я Кировская Улица, 36",1.0,1.0
349,349,"Иркутск, 1-я Кировская Улица, 37",1.0,1.0
350,350,"Иркутск, 1-я Кировская Улица, 38",1.0,1.0
351,351,"Иркутск, 1-я Кировская Улица, 38/1",1.0,1.0
352,352,"Иркутск, 1-я Кировская Улица, 39",1.0,1.0
353,353,"Иркутск, 1-я Кировская Улица, 4",1.0,1.0
354,354,"Иркутск, 1-я Кировская Улица, 40",1.0,1.0
355,355,"Иркутск, 1-я Кировская Улица, 41",1.0,1.0
356,356,"Иркутск, 1-я Кировская Улица, 42",1.0,1.0
357,357,"Иркутск, 1-я Кировская Улица, 43",1.0,1.0
358,358,"Иркутск, 1-я Кировская Улица, 44",1.0,1.0
359,359,"Иркутск, 1-я Кировская Улица, 45",1.0,1.0
360,360,"Иркутск, 1-я Кировская Улица, 46",1.0,1.0
361,361,"Иркутск, 1-я Кировская Улица, 47",1.0,1.0
362,362,"Иркутск, 1-я Кировская Улица, 48",1.0,1.0
363,363,"Иркутск, 1-я Кировская Улица, 49",1.0,1.0
364,364,"Иркутск, 1-я Кировская Улица, 5",1.0,1.0
365,365,"Иркутск, 1-я Кировская Улица, 50",1.0,1.0
366,366,"Иркутск, 1-я Кировская Улица, 51",1.0,1.0
367,367,"Иркутск, 1-я Кировская Улица, 52",1.0,1.0
368,368,"Иркутск, 1-я Кировская Улица, 53",1.0,1.0
369,369,"Иркутск, 1-я Кировская Улица, 54",1.0,1.0
370,370,"Иркутск, 1-я Кировская Улица, 55",1.0,1.0
371,371,"Иркутск, 1-я Кировская Улица, 57",1.0,1.0
372,372,"Иркутск, 1-я Кировская Улица, 59",1.0,1.0
373,373,"Иркутск, 1-я Кировская Улица, 6",1.0,1.0
374,374,"Иркутск, 1-я Кировская Улица, 61",1.0,1.0
375,375,"Иркутск, 1-я Кировская Улица, 62",1.0,1.0
376,376,"Иркутск, 1-я Кировская Улица, 63",1.0,1.0
377,377,"Иркутск, 1-я Кировская Улица, 64",1.0,1.0
378,378,"Иркутск, 1-я Кировская Улица, 65",1.0,1.0
379,379,"Иркутск, 1-я Кировская Улица, 65а",1.0,1.0
380,380,"Иркутск, 1-я Кировская Улица, 65б",1.0,1.0
381,381,"Иркутск, 1-я Кировская Улица, 66",1.0,1.0
382,382,"Иркутск, 1-я Кировская Улица, 66а",1.0,1.0
383,383,"Иркутск, 1-я Кировская Улица, 67",1.0,1.0
384,384,"Иркутск, 1-я Кировская Улица, 68",1.0,1.0
385,385,"Иркутск, 1-я Кировская Улица, 7",1.0,1.0
386,386,"Иркутск, 1-я Кировская Улица, 8",1.0,1.0
387,387,"Иркутск, 1-я Кировская Улица, 9",1.0,1.0
388,388,"Иркутск, 1-я Кировская Улица, 9а",1.0,1.0
389,389,"Иркутск, 1-я Ключевая Улица, 5а",1.0,1.0
390,390,"Иркутск, 1-я Ключевая Улица, стр2а/2",1.0,1.0
391,391,"Иркутск, 1-я Ключевая Улица, 1",1.0,1.0
